Title,Product URL,Price,Solder,Review,Review Number,Image URL,Crawl Time
No Way Home: Enduring in a Cruel and Darkened World - Book One,https://www.amazon.com/No-Way-Home-Enduring-Darkened-ebook/dp/B0C52VQWDN/ref=sr_1_224?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-224,$0.00,Jack Hance,4.6 out of 5 stars,424,https://m.media-amazon.com/images/I/91PFu93o1FL._AC_UY218_.jpg,2024-01-28 22:40:54
Tracking Justice (Texas K-9 Unit Book 1),https://www.amazon.com/Tracking-Justice-Texas-Unit-Book-ebook/dp/B009NEIMIQ/ref=sr_1_225?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-225,$1.99,Shirlee McCoy,4.5 out of 5 stars,913,https://m.media-amazon.com/images/I/81c-82qxVfL._AC_UY218_.jpg,2024-01-28 22:40:54
The First Stone (The First Collection),https://www.amazon.com/First-Stone-Collection-ebook/dp/B0BT1SW8X5/ref=sr_1_226?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-226,$1.49,Teshelle Combs,4.7 out of 5 stars,118,https://m.media-amazon.com/images/I/91jR0FifgkL._AC_UY218_.jpg,2024-01-28 22:40:54
The Suicide House: A Gripping and Brilliant Novel of Suspense (A Rory Moore/Lane Phillips Novel Book 2),https://www.amazon.com/Suicide-House-Moore-Phillips-Novel-ebook/dp/B07ZPKQDRV/ref=sr_1_227?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-227,$0.00,Charlie Donlea,4.5 out of 5 stars,"4,354",https://m.media-amazon.com/images/I/81rHHU5zOGL._AC_UY218_.jpg,2024-01-28 22:40:54
The Blackboard Jungle: A Novel,https://www.amazon.com/Blackboard-Jungle-Novel-Evan-Hunter-ebook/dp/B072HW4YJ8/ref=sr_1_228?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-228,$2.99,Evan Hunter,4.5 out of 5 stars,115,https://m.media-amazon.com/images/I/91alrGCWMTL._AC_UY218_.jpg,2024-01-28 22:40:54
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTM1Mjg3MzQzNzIwMjg6MTcwNjQ5OTY2MDpzcF9hdGZfbmV4dDoyMDAxNjcwNzAzNDIyOTg6OjA6Og&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_225_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499660%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:41:04
This Side of Murder (A Verity Kent Mystery Book 1),https://www.amazon.com/This-Side-Murder-Verity-Mystery-ebook/dp/B01N4JS4N4/ref=sr_1_226?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-226,$3.99,Anna Lee Huber,4.3 out of 5 stars,"3,000",https://m.media-amazon.com/images/I/917frG1xPwL._AC_UY218_.jpg,2024-01-28 22:41:04
New Girl in Town (Olivia Knight FBI Mystery Thriller Book 1),https://www.amazon.com/Girl-Olivia-Knight-Mystery-Thriller-ebook/dp/B09BBFHB9W/ref=sr_1_227?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-227,$0.00,Elle Gray,4.1 out of 5 stars,"9,794",https://m.media-amazon.com/images/I/916-aJn6yML._AC_UY218_.jpg,2024-01-28 22:41:04
Leaving Time (with bonus novella Larger Than Life): A Novel,https://www.amazon.com/Leaving-Time-bonus-novella-Larger-ebook/dp/B00HXYKYIE/ref=sr_1_228?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-228,$2.99,Jodi Picoult,4.3 out of 5 stars,"48,588",https://m.media-amazon.com/images/I/819Q0mPIvGL._AC_UY218_.jpg,2024-01-28 22:41:04
The Little Bookshop on the Seine,https://www.amazon.com/Little-Bookshop-Seine-Rebecca-Raisin-ebook/dp/B07QV8YWLK/ref=sr_1_229?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-229,$0.00,Rebecca Raisin,4.0 out of 5 stars,"3,377",https://m.media-amazon.com/images/I/81k-GTtNn6L._AC_UY218_.jpg,2024-01-28 22:41:04
Under Her Care: A Thriller,https://www.amazon.com/Under-Her-Care-Lucinda-Berry-ebook/dp/B092VLFPW8/ref=sr_1_230?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-230,$0.00,Lucinda Berry,4.1 out of 5 stars,"18,877",https://m.media-amazon.com/images/I/71KuUxxMPjL._AC_UY218_.jpg,2024-01-28 22:41:04
Midnight Sacrifice,https://www.amazon.com/Midnight-Sacrifice-Melinda-Leigh-ebook/dp/B009EWCLHA/ref=sr_1_231?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-231,$0.00,Melinda Leigh,4.4 out of 5 stars,"23,521",https://m.media-amazon.com/images/I/91aVe3KEQfL._AC_UY218_.jpg,2024-01-28 22:41:04
"The Stuff Series Collection (The Stuff Series, Books 1-7)",https://www.amazon.com/Stuff-Collection-Books-1-7-ebook/dp/B016BC19EG/ref=sr_1_232?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-232,$1.99,Amazon.com Services LLC,4.1 out of 5 stars,437,https://m.media-amazon.com/images/I/71GZfgSrVXL._AC_UY218_.jpg,2024-01-28 22:41:04
Fly by Night: A Jammer Davis Thriller,https://www.amazon.com/Night-Jammer-Davis-Thriller-Book-ebook/dp/B005V1ZJ72/ref=sr_1_233?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-233,$1.99,Ward Larsen,4.3 out of 5 stars,"6,545",https://m.media-amazon.com/images/I/81zU9AvsswL._AC_UY218_.jpg,2024-01-28 22:41:04
The Art Thief: A Novel,https://www.amazon.com/Art-Thief-Novel-Noah-Charney-ebook/dp/B000W5MHZO/ref=sr_1_234?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-234,$1.99,Noah Charney,3.7 out of 5 stars,254,https://m.media-amazon.com/images/I/81VVBwJ8QsL._AC_UY218_.jpg,2024-01-28 22:41:04
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTM1Mjg3MzQzNzIwMjg6MTcwNjQ5OTY2MDpzcF9tdGY6MjAwMDU0Mzk1Nzg0NDIxOjowOjo&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_235_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499660%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:41:04
Fresh Water for Flowers,https://www.amazon.com/Fresh-Water-Flowers-Val%C3%A9rie-Perrin-ebook/dp/B0813Z5ZXF/ref=sr_1_236?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-236,$3.99,Valérie Perrin,4.4 out of 5 stars,"9,213",https://m.media-amazon.com/images/I/81M9nlrTOPL._AC_UY218_.jpg,2024-01-28 22:41:04
Feral Sins (The Phoenix Pack Book 1),https://www.amazon.com/Feral-Sins-Phoenix-Pack-Book-ebook/dp/B008QYT6FC/ref=sr_1_237?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-237,$0.00,Suzanne Wright,4.4 out of 5 stars,"14,456",https://m.media-amazon.com/images/I/51JUTZEvHDL._AC_UY218_.jpg,2024-01-28 22:41:04
The Duke's Mayonnaise Cookbook: 75 Recipes Celebrating the Perfect Condiment,https://www.amazon.com/Dukes-Mayonnaise-Cookbook-Celebrating-Condiment-ebook/dp/B07YSP1R32/ref=sr_1_238?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-238,$4.99,Ashley Strickland Freeman,4.6 out of 5 stars,802,https://m.media-amazon.com/images/I/81hxKDWffkL._AC_UY218_.jpg,2024-01-28 22:41:04
"The Novels of Stephen Birmingham: Carriage Trade, The Wrong Kind of Money, The Auerbach Will, and Shades of Fortune",https://www.amazon.com/Novels-Stephen-Birmingham-Carriage-Auerbach-ebook/dp/B074QLXQX4/ref=sr_1_239?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-239,$3.99,Stephen Birmingham,4.4 out of 5 stars,11,https://m.media-amazon.com/images/I/81MeXzPBoTL._AC_UY218_.jpg,2024-01-28 22:41:04
To Catch a Thief,https://www.amazon.com/Catch-Thief-David-Dodge-ebook/dp/B087WN817G/ref=sr_1_240?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-240,$1.99,David Dodge,4.4 out of 5 stars,357,https://m.media-amazon.com/images/I/81kuXtQ8YPL._AC_UY218_.jpg,2024-01-28 22:41:04
"The Do-Over: A totally laugh-out-loud, feel-good romantic comedy",https://www.amazon.com/Do-Over-totally-laugh-out-loud-feel-good-romantic-ebook/dp/B0B4NSY1Q7/ref=sr_1_241?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-241,$0.00,Sharon M. Peterson,4.5 out of 5 stars,"3,665",https://m.media-amazon.com/images/I/71O9e6UO5EL._AC_UY218_.jpg,2024-01-28 22:41:04
Big Week: The Biggest Air Battle of World War II,https://www.amazon.com/Big-Week-Biggest-Battle-World-ebook/dp/B07DPVFKZ5/ref=sr_1_242?keywords=Kindle+Store&qid=1706499660&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-242,$3.99,James Holland,4.6 out of 5 stars,"1,448",https://m.media-amazon.com/images/I/71Gk36slIFL._AC_UY218_.jpg,2024-01-28 22:41:04
Sweet Tea B&B,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDYzNjgxMjc3MjQyMDI4OjE3MDY0OTk2NzA6c3BfYXRmX25leHQ6MjAwMTI0OTQyNzQ5Mjk4OjowOjo&url=%2FSweet-Tea-B-Rachel-Hanna-ebook%2Fdp%2FB082HFK8KB%2Fref%3Dsr_1_241_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499670%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$2.99,Rachel Hanna,4.4 out of 5 stars,"7,130",https://m.media-amazon.com/images/I/81VyE4qiwxL._AC_UY218_.jpg,2024-01-28 22:41:14
The French Affair: An utterly sweeping and gripping WW2 historical fiction novel for 2023,https://www.amazon.com/French-Affair-sweeping-gripping-historical-ebook/dp/B0CF841ZCL/ref=sr_1_242?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-242,$0.99,Theresa Howes,4.6 out of 5 stars,18,https://m.media-amazon.com/images/I/91StcLiSC5L._AC_UY218_.jpg,2024-01-28 22:41:14
South Dakota's Mathis Murders: Horror in the Heartland (True Crime),https://www.amazon.com/South-Dakotas-Mathis-Murders-Heartland-ebook/dp/B09VV64ML2/ref=sr_1_243?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-243,$3.99,Noel Hamiel,4.3 out of 5 stars,220,https://m.media-amazon.com/images/I/91NSN8WcIXL._AC_UY218_.jpg,2024-01-28 22:41:14
Sapphistries: A Global History of Love between Women (Intersections Book 15),https://www.amazon.com/Sapphistries-Global-History-between-Intersections-ebook/dp/B002UP1STA/ref=sr_1_244?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-244,$3.99,Leila J Rupp,4.6 out of 5 stars,41,https://m.media-amazon.com/images/I/81EjU446RSL._AC_UY218_.jpg,2024-01-28 22:41:14
Don't Close Your Eyes: An absolutely gripping psychological thriller with a twist that will keep you up all night,https://www.amazon.com/Dont-Close-Your-Eyes-psychological-ebook/dp/B0BSNVFKSB/ref=sr_1_245?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-245,$0.00,P S Cunliffe,4.2 out of 5 stars,"4,748",https://m.media-amazon.com/images/I/81ZjElqCdmL._AC_UY218_.jpg,2024-01-28 22:41:14
Snowball Unwrapped,https://www.amazon.com/Snowball-Unwrapped-Kristen-McKanagh-ebook/dp/B0BRDV9DF5/ref=sr_1_246?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-246,$3.99,Kristen McKanagh,4.6 out of 5 stars,51,https://m.media-amazon.com/images/I/81gSfTjce+L._AC_UY218_.jpg,2024-01-28 22:41:14
Prawn of the Dead (A Lemon Layne Mystery Book 1),https://www.amazon.com/Prawn-Dead-Contemporary-Amateur-Mystery-ebook/dp/B01LXSGBYC/ref=sr_1_247?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-247,$2.99,Dakota Cassidy,4.4 out of 5 stars,246,https://m.media-amazon.com/images/I/911hUbqugKL._AC_UY218_.jpg,2024-01-28 22:41:14
Deadly Pleasure (Spaceport Mercy Book 2),https://www.amazon.com/Deadly-Pleasure-Galactic-Paranormal-Spaceport-ebook/dp/B06ZYN39RQ/ref=sr_1_248?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-248,$0.99,Lexxie Couper,4.5 out of 5 stars,4,https://m.media-amazon.com/images/I/91V71opD67L._AC_UY218_.jpg,2024-01-28 22:41:14
Coop Knows the Scoop,https://www.amazon.com/Coop-Knows-Scoop-Taryn-Souders-ebook/dp/B085FQDPM7/ref=sr_1_249?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-249,$1.99,Taryn Souders,4.7 out of 5 stars,242,https://m.media-amazon.com/images/I/516NlAanHWL._AC_UY218_.jpg,2024-01-28 22:41:14
None of Your Damn Business: Privacy in the United States from the Gilded Age to the Digital Age,https://www.amazon.com/None-Your-Damn-Business-Privacy-ebook/dp/B07XJBR45L/ref=sr_1_250?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-250,$2.99,Amazon.com Services LLC,4.9 out of 5 stars,16,https://m.media-amazon.com/images/I/61SUrcfn9SL._AC_UY218_.jpg,2024-01-28 22:41:14
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDYzNjgxMjc3MjQyMDI4OjE3MDY0OTk2NzA6c3BfbXRmOjIwMDE2NzA3MDM0MjI5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_251_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499670%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:41:14
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMDYzNjgxMjc3MjQyMDI4OjE3MDY0OTk2NzA6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_252_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499670%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:41:14
The Secrets We Bury (The Undertaker's Daughter),https://www.amazon.com/Secrets-We-Bury-Undertakers-Daughter-ebook/dp/B07FD8WBP7/ref=sr_1_253?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-253,$2.99,Debra Webb,4.4 out of 5 stars,"1,298",https://m.media-amazon.com/images/I/81QuKp8PcXL._AC_UY218_.jpg,2024-01-28 22:41:14
"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",https://www.amazon.com/Blowout-Corrupted-Democracy-Destructive-Industry-ebook/dp/B07Q18953R/ref=sr_1_254?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-254,$2.99,Rachel Maddow,4.8 out of 5 stars,"10,268",https://m.media-amazon.com/images/I/819vLSXgMXL._AC_UY218_.jpg,2024-01-28 22:41:14
The Shell House Detectives (A Shell House Detectives Mystery Book 1),https://www.amazon.com/Shell-House-Detectives-Mystery-Book-ebook/dp/B0BDBZPZVD/ref=sr_1_255?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-255,$0.00,Emylia Hall,4.4 out of 5 stars,"8,502",https://m.media-amazon.com/images/I/815vtrhKSgL._AC_UY218_.jpg,2024-01-28 22:41:14
Stone Cross: An Action-Packed Crime Thriller (An Arliss Cutter Novel Book 2),https://www.amazon.com/Stone-Cross-Arliss-Cutter-Novel-ebook/dp/B07R6P9BRJ/ref=sr_1_256?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-256,$0.00,Marc Cameron,4.6 out of 5 stars,"6,152",https://m.media-amazon.com/images/I/81NyCe7Su2L._AC_UY218_.jpg,2024-01-28 22:41:14
Dancing with the Sun,https://www.amazon.com/Dancing-Sun-Kay-Bratt-ebook/dp/B07B2X2CFK/ref=sr_1_257?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-257,$0.00,Kay Bratt,4.4 out of 5 stars,"5,504",https://m.media-amazon.com/images/I/91DmTvrCbJL._AC_UY218_.jpg,2024-01-28 22:41:14
Hidden Fire,https://www.amazon.com/Hidden-Fire-Australian-Vacation-Erotic-ebook/dp/B07149H62Q/ref=sr_1_258?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-258,$0.99,Jess Dee,3.7 out of 5 stars,28,https://m.media-amazon.com/images/I/91tYszVu9HL._AC_UY218_.jpg,2024-01-28 22:41:14
Blood Truth (The Rick Cahill Series Book 4),https://www.amazon.com/Blood-Truth-Rick-Cahill-Book-ebook/dp/B076N5224R/ref=sr_1_259?keywords=Kindle+Store&qid=1706499670&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-259,$1.99,Matt Coyle,4.4 out of 5 stars,866,https://m.media-amazon.com/images/I/81y1DE4fTpL._AC_UY218_.jpg,2024-01-28 22:41:14
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMDMxODMwMTU2MjEzMDI4OjE3MDY0OTk2Nzg6c3BfYXRmX25leHQ6MjAwMTY3MDcwMzQyMjk4OjowOjo&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_257_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499678%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:41:23
See You In My Dreams (Rhythm of the Night Book 1),https://www.amazon.com/See-You-Dreams-Contemporary-International-ebook/dp/B071HB5KL5/ref=sr_1_258?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-258,$0.99,Jess Dee,4.0 out of 5 stars,97,https://m.media-amazon.com/images/I/91nVwteb4qL._AC_UY218_.jpg,2024-01-28 22:41:23
The Absolutes: A Novel,https://www.amazon.com/Absolutes-Novel-Molly-Dektar-ebook/dp/B0BHWQHVW8/ref=sr_1_259?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-259,$2.99,Molly Dektar,4.1 out of 5 stars,15,https://m.media-amazon.com/images/I/81hSxl3faOL._AC_UY218_.jpg,2024-01-28 22:41:23
"Behind the Beautiful Forevers: Life, death, and hope in a Mumbai undercity",https://www.amazon.com/Behind-Beautiful-Forevers-Mumbai-undercity-ebook/dp/B004J4X7JO/ref=sr_1_260?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-260,$2.99,Katherine Boo,4.2 out of 5 stars,"9,212",https://m.media-amazon.com/images/I/91N4NombCuL._AC_UY218_.jpg,2024-01-28 22:41:23
"The Rebel Cowboy's Baby: A Clean Romance (The Cowboys of Garrison, Texas Book 1)",https://www.amazon.com/Rebel-Cowboys-Baby-Romance-Garrison-ebook/dp/B08RWDF4WC/ref=sr_1_261?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-261,$2.99,Sasha Summers,4.5 out of 5 stars,32,https://m.media-amazon.com/images/I/817ZFhW1SpS._AC_UY218_.jpg,2024-01-28 22:41:23
"The Lemon Tree: An Arab, a Jew, and the Heart of the Middle East",https://www.amazon.com/Lemon-Tree-Arab-Heart-Middle-ebook/dp/B002UM5B8C/ref=sr_1_262?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-262,$3.99,Sandy Tolan,4.5 out of 5 stars,"2,615",https://m.media-amazon.com/images/I/91UQofRgLgL._AC_UY218_.jpg,2024-01-28 22:41:23
The Three Women: A Jaw-Dropping Psychological Suspense Thriller,https://www.amazon.com/Three-Women-Jaw-Dropping-Psychological-Suspense-ebook/dp/B09C6LT92J/ref=sr_1_263?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-263,$0.00,Valerie Keogh,4.1 out of 5 stars,"7,915",https://m.media-amazon.com/images/I/71LFPgDKIML._AC_UY218_.jpg,2024-01-28 22:41:23
Double Crossfire (A Jake Mahegan Thriller Book 6),https://www.amazon.com/Double-Crossfire-Jake-Mahegan-Thriller-ebook/dp/B07NCRH91N/ref=sr_1_264?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-264,$2.99,Anthony J. Tata,4.5 out of 5 stars,625,https://m.media-amazon.com/images/I/81GjLcIVQ5L._AC_UY218_.jpg,2024-01-28 22:41:23
The Spy's Son: The True Story of the Highest-Ranking CIA Officer Ever Convicted of Espionage and the Son He Trained to Spy for Russia,https://www.amazon.com/Spys-Son-Highest-Ranking-Convicted-Espionage-ebook/dp/B00PSSG2ZQ/ref=sr_1_265?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-265,$2.99,Bryan Denson,4.5 out of 5 stars,712,https://m.media-amazon.com/images/I/81RIXMNRK2L._AC_UY218_.jpg,2024-01-28 22:41:23
Slow Burner (Hush collection),https://www.amazon.com/Slow-Burner-collection-Laura-Lippman-ebook/dp/B08BWRY1SD/ref=sr_1_266?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-266,$0.00,Laura Lippman,4.1 out of 5 stars,"2,111",https://m.media-amazon.com/images/I/81r4SM06cNL._AC_UY218_.jpg,2024-01-28 22:41:23
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMDMxODMwMTU2MjEzMDI4OjE3MDY0OTk2Nzg6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_267_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499678%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:41:23
The Candy Cookbook: Vintage Recipes for Traditional Sweets and Treats,https://www.amazon.com/Candy-Cookbook-Vintage-Recipes-Traditional-ebook/dp/B00TCZTGP4/ref=sr_1_268?keywords=Kindle+Store&qid=1706499678&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-268,$2.99,Alice Bradley,4.2 out of 5 stars,11,https://m.media-amazon.com/images/I/71uVBU6zCyL._AC_UY218_.jpg,2024-01-28 22:41:23
